Job_ID,Job_Title,Company,Location,Experience_Years,Education,Employment_Type,Salary_Min_LPA,Salary_Max_LPA,Required_Skills,Soft_Skills,Programming_Languages,Technologies,Industry,Work_Mode,Job_Posting_Date,Candidate_ID,Resume_Skills,Certifications,Target_Role
JOB0433,Data Scientist,AlphaByte Labs,Kolkata,0,B.Tech/B.E.,Internship,8.2,10.4,"Python, SQL, Machine Learning, Pandas, NumPy, Statistics, React, Kubernetes","Leadership, Time Management, Teamwork","Python, SQL","Docker, Spark, Azure",EdTech,Hybrid,2026-08-12,CAND0433,"React, Pandas, Python, Machine Learning, NumPy, Kubernetes",None,Data Scientist
JOB0434,Web Developer,Vertex AI,Gurugram,3,Master's Degree,Contract,6.5,9.3,"HTML, CSS, JavaScript, React, Git, REST API, SQL, PyTorch","Critical Thinking, Communication, Time Management","JavaScript, SQL","Power BI, Excel, Docker",FinTech,Onsite,2026-07-01,CAND0434,"PyTorch, REST API, JavaScript, Git",Azure Fundamentals,Business Analyst
JOB0435,Web Developer,BlueOrbit Technologies,Mumbai,3,Bachelor's Degree,Full-time,6.1,10.3,"HTML, CSS, JavaScript, React, Git, REST API, Kubernetes, R","Time Management, Teamwork, Problem Solving","JavaScript, R","React, Tableau, TensorFlow",Telecom,Hybrid,2026-09-23,CAND0435,"HTML, Kubernetes, React, CSS, REST API",IBM Data Science,Data Analyst
JOB0436,Business Analyst,InnoSoft Technologies,Bengaluru,6,BCA/MCA,Internship,8.0,11.7,"Excel, SQL, Power BI, Tableau, Communication, Requirements Analysis, Azure, PyTorch","Time Management, Communication, Adaptability",SQL,"Kubernetes, React, Jenkins",Healthcare,Onsite,2026-03-11,CAND0436,"Tableau, Communication, SQL",None,Cloud Engineer
JOB0437,Data Analyst,DataSphere Analytics,Delhi,7,Master's Degree,Contract,7.8,10.0,"Python, SQL, Excel, Power BI, Tableau, Statistics, Docker, Jenkins","Problem Solving, Leadership, Adaptability","Python, SQL","Jira, Spark, TensorFlow",Telecom,Remote,2026-01-29,CAND0437,"Jenkins, Python, Tableau",Microsoft Power BI,AI Engineer
JOB0438,DevOps Engineer,NextGen Digital,Delhi,1,Bachelor's Degree,Internship,6.9,8.8,"Linux, Docker, Kubernetes, AWS, Git, CI/CD, TensorFlow, Java","Critical Thinking, Analytical Thinking, Collaboration",Java,"TensorFlow, Docker, Jira",FinTech,Hybrid,2026-09-03,CAND0438,"Kubernetes, Git, CI/CD, TensorFlow",Microsoft Power BI,Software Developer
JOB0439,Data Engineer,NextGen Digital,Mumbai,2,B.Tech/B.E.,Contract,7.5,10.2,"Python, SQL, Spark, AWS, Docker, ETL, PyTorch, Power BI","Collaboration, Leadership, Problem Solving","Python, SQL","Databricks, Jenkins, Spark",Consulting,Remote,2026-08-23,CAND0439,"Docker, Python, ETL, Power BI, AWS, PyTorch, SQL",None,ML Engineer
JOB0440,ML Engineer,Vertex AI,Gurugram,5,Any Graduate,Internship,10.4,13.3,"Python, Machine Learning, TensorFlow, PyTorch, Docker, SQL, Kubernetes, Spark","Problem Solving, Time Management, Teamwork","Python, SQL","Jenkins, PyTorch, React",Telecom,Hybrid,2026-09-05,CAND0440,"Docker, Kubernetes, SQL, TensorFlow",Azure Fundamentals,ML Engineer
JOB0441,DevOps Engineer,InnoSoft Technologies,Pune,0,B.Tech/B.E.,Internship,7.6,9.6,"Linux, Docker, Kubernetes, AWS, Git, CI/CD, SQL, Azure","Adaptability, Collaboration, Communication",SQL,"Power BI, React, TensorFlow",FinTech,Onsite,2026-04-29,CAND0441,"Docker, AWS, CI/CD",IBM Data Science,AI Engineer
JOB0442,Data Scientist,NextGen Digital,Gurugram,4,Master's Degree,Internship,9.9,14.2,"Python, SQL, Machine Learning, Pandas, NumPy, Statistics, Databricks, Jenkins","Time Management, Leadership, Teamwork","Python, SQL","Jenkins, AWS, Docker",Retail,Onsite,2026-04-11,CAND0442,"SQL, Statistics, Pandas, Databricks, Jenkins",None,Data Scientist
JOB0443,DevOps Engineer,InnoSoft Technologies,Kolkata,2,Master's Degree,Internship,8.4,12.6,"Linux, Docker, Kubernetes, AWS, Git, CI/CD, Power BI, TensorFlow","Analytical Thinking, Collaboration, Time Management",R,"Jira, AWS, Excel",FinTech,Hybrid,2026-04-08,CAND0443,"Power BI, Git, TensorFlow, Linux, Kubernetes",Microsoft Power BI,ML Engineer
JOB0444,Data Engineer,InnoSoft Technologies,Delhi,0,BCA/MCA,Contract,7.5,9.9,"Python, SQL, Spark, AWS, Docker, ETL, Azure, Excel","Analytical Thinking, Teamwork, Adaptability","Python, SQL","Jira, AWS, TensorFlow",FinTech,Remote,2026-01-12,CAND0444,"Excel, SQL, Python",Azure Fundamentals,DevOps Engineer
JOB0445,Software Developer,Vertex AI,Delhi,3,B.Tech/B.E.,Contract,6.3,9.9,"Java, Python, SQL, Git, REST API, OOP, C++, React","Communication, Problem Solving, Teamwork","Java, Python, SQL, C++","Spark, Jira, Jenkins",Banking,Remote,2026-06-23,CAND0445,"React, SQL, OOP",None,Software Developer
JOB0446,Software Developer,CloudPeak Systems,Delhi,6,Bachelor's Degree,Full-time,8.4,11.7,"Java, Python, SQL, Git, REST API, OOP, R, AWS","Communication, Critical Thinking, Time Management","Java, Python, SQL, R","Azure, Git, PyTorch",Consulting,Hybrid,2026-09-03,CAND0446,"OOP, Java, Git",AWS Certified,Software Developer
JOB0447,Software Developer,Vertex AI,Ahmedabad,0,B.Tech/B.E.,Full-time,6.0,8.1,"Java, Python, SQL, Git, REST API, OOP, Power BI, Tableau","Critical Thinking, Teamwork, Time Management","Java, Python, SQL","Databricks, PyTorch, Jira",Healthcare,Hybrid,2026-08-09,CAND0447,"Power BI, OOP, Tableau, Java, Git, REST API, Python",Microsoft Power BI,Software Developer
JOB0448,Data Analyst,NextGen Digital,Mumbai,1,BCA/MCA,Contract,4.4,7.1,"Python, SQL, Excel, Power BI, Tableau, Statistics, React, PyTorch","Leadership, Time Management, Teamwork","Python, SQL","React, Docker, Kubernetes",FinTech,Remote,2026-04-03,CAND0448,"Python, React, PyTorch, SQL, Statistics, Power BI, Excel",None,ML Engineer
JOB0449,Data Scientist,Quantix Systems,Delhi,2,BCA/MCA,Internship,8.8,12.7,"Python, SQL, Machine Learning, Pandas, NumPy, Statistics, Spark, R","Collaboration, Teamwork, Communication","Python, SQL, R","PyTorch, Docker, Jenkins",Telecom,Hybrid,2026-05-06,CAND0449,"R, Statistics, Machine Learning, Spark",AWS Certified,Cloud Engineer
JOB0450,Data Scientist,BlueOrbit Technologies,Mumbai,7,BCA/MCA,Contract,10.8,13.2,"Python, SQL, Machine Learning, Pandas, NumPy, Statistics, Docker, TensorFlow","Adaptability, Time Management, Collaboration","Python, SQL","Tableau, Power BI, TensorFlow",Telecom,Hybrid,2026-01-11,CAND0450,"Pandas, Python, Machine Learning, SQL, Docker, TensorFlow, NumPy",Microsoft Power BI,Data Scientist
JOB0451,Data Analyst,CodeCraft India,Hyderabad,3,Bachelor's Degree,Contract,5.6,8.2,"Python, SQL, Excel, Power BI, Tableau, Statistics, Java, Spark","Adaptability, Collaboration, Critical Thinking","Python, SQL, Java","Jenkins, Databricks, Excel",IT Services,Onsite,2026-05-15,CAND0451,"Python, Statistics, Excel, Spark, Java, Tableau",Azure Fundamentals,DevOps Engineer
JOB0452,Data Engineer,InnoSoft Technologies,Ahmedabad,10,BCA/MCA,Contract,11.6,14.4,"Python, SQL, Spark, AWS, Docker, ETL, Excel, JavaScript","Adaptability, Communication, Time Management","Python, SQL, JavaScript","TensorFlow, PyTorch, Databricks",EdTech,Remote,2026-02-13,CAND0452,"Docker, SQL, AWS, ETL, Excel, Python, Spark",Azure Fundamentals,Web Developer
JOB0453,Data Analyst,AlphaByte Labs,Gurugram,4,Any Graduate,Full-time,6.1,8.4,"Python, SQL, Excel, Power BI, Tableau, Statistics, PyTorch, Docker","Adaptability, Communication, Time Management","Python, SQL","Tableau, TensorFlow, React",Retail,Hybrid,2026-01-19,CAND0453,"Docker, Power BI, Python, PyTorch",None,Data Analyst
JOB0454,AI Engineer,DataSphere Analytics,Mumbai,6,B.Tech/B.E.,Internship,11.0,15.1,"Python, Machine Learning, Deep Learning, TensorFlow, PyTorch, NLP, Kubernetes, Git","Collaboration, Critical Thinking, Time Management",Python,"PyTorch, Power BI, Spark",Healthcare,Onsite,2026-04-30,CAND0454,"TensorFlow, NLP, Machine Learning, Kubernetes",IBM Data Science,AI Engineer
JOB0455,Web Developer,Quantix Systems,Pune,5,B.Tech/B.E.,Full-time,7.4,10.0,"HTML, CSS, JavaScript, React, Git, REST API, Spark, Power BI","Analytical Thinking, Collaboration, Adaptability",JavaScript,"Jira, Git, Docker",FinTech,Remote,2026-02-27,CAND0455,"React, JavaScript, HTML",Microsoft Power BI,Data Scientist
JOB0456,Web Developer,CloudPeak Systems,Kolkata,2,Bachelor's Degree,Full-time,5.9,8.4,"HTML, CSS, JavaScript, React, Git, REST API, TensorFlow, Power BI","Leadership, Analytical Thinking, Time Management",JavaScript,"Jenkins, Excel, Databricks",Retail,Remote,2026-05-29,CAND0456,"REST API, React, JavaScript, Git, HTML, TensorFlow",IBM Data Science,Web Developer
JOB0457,Business Analyst,Quantix Systems,Ahmedabad,7,Master's Degree,Contract,7.6,11.3,"Excel, SQL, Power BI, Tableau, Communication, Requirements Analysis, Spark, Python","Time Management, Leadership, Adaptability","SQL, Python","React, TensorFlow, Azure",Banking,Onsite,2026-08-30,CAND0457,"SQL, Excel, Python, Communication, Tableau, Power BI",AWS Certified,Business Analyst
JOB0458,Software Developer,Vertex AI,Hyderabad,6,Any Graduate,Full-time,7.8,10.0,"Java, Python, SQL, Git, REST API, OOP, JavaScript, Jenkins","Collaboration, Leadership, Adaptability","Java, Python, SQL, JavaScript","Databricks, Docker, Git",Telecom,Remote,2026-08-18,CAND0458,"OOP, Java, SQL, REST API, JavaScript, Python",Google Data Analytics,Software Developer
JOB0459,DevOps Engineer,NextGen Digital,Ahmedabad,2,Master's Degree,Internship,7.5,10.2,"Linux, Docker, Kubernetes, AWS, Git, CI/CD, Excel, Jira","Teamwork, Problem Solving, Adaptability",Python,"Jira, Docker, Power BI",E-Commerce,Onsite,2026-08-03,CAND0459,"Kubernetes, Git, AWS, Docker, Excel, CI/CD, Linux",Google Data Analytics,DevOps Engineer
JOB0460,Cloud Engineer,DataSphere Analytics,Chennai,3,Master's Degree,Contract,7.9,11.5,"AWS, Azure, Docker, Kubernetes, Linux, Python, Java, R","Critical Thinking, Adaptability, Problem Solving","Python, Java, R","Excel, Kubernetes, Jenkins",E-Commerce,Remote,2026-01-24,CAND0460,"Linux, AWS, Docker, Python",Google Data Analytics,Cloud Engineer
JOB0461,DevOps Engineer,AlphaByte Labs,Mumbai,1,Any Graduate,Internship,6.9,10.2,"Linux, Docker, Kubernetes, AWS, Git, CI/CD, C++, Azure","Collaboration, Adaptability, Problem Solving",C++,"PyTorch, Docker, Databricks",E-Commerce,Onsite,2026-09-10,CAND0461,"C++, Kubernetes, AWS, Docker, Azure, Linux",None,Software Developer
JOB0462,Software Developer,NextGen Digital,Delhi,4,Any Graduate,Full-time,7.6,9.4,"Java, Python, SQL, Git, REST API, OOP, Databricks, Spark","Leadership, Time Management, Teamwork","Java, Python, SQL","Tableau, Azure, Spark",Retail,Onsite,2026-03-28,CAND0462,"SQL, Java, Spark, OOP, Git",None,Software Developer
JOB0463,DevOps Engineer,NextGen Digital,Pune,0,Bachelor's Degree,Contract,7.6,9.2,"Linux, Docker, Kubernetes, AWS, Git, CI/CD, Tableau, React","Adaptability, Critical Thinking, Problem Solving",Python,"Jira, AWS, TensorFlow",FinTech,Hybrid,2026-08-21,CAND0463,"Git, React, AWS, CI/CD",None,DevOps Engineer
JOB0464,Software Developer,Quantix Systems,Mumbai,1,Bachelor's Degree,Full-time,5.8,8.7,"Java, Python, SQL, Git, REST API, OOP, AWS, Jenkins","Problem Solving, Adaptability, Critical Thinking","Java, Python, SQL","Azure, Git, Databricks",EdTech,Hybrid,2026-04-08,CAND0464,"Python, OOP, AWS, SQL, Java, Jenkins, Git",Google Data Analytics,Cloud Engineer
JOB0465,AI Engineer,NextGen Digital,Kolkata,2,Master's Degree,Internship,9.1,13.2,"Python, Machine Learning, Deep Learning, TensorFlow, PyTorch, NLP, Kubernetes, JavaScript","Leadership, Analytical Thinking, Collaboration","Python, JavaScript","Spark, Git, AWS",EdTech,Onsite,2026-08-03,CAND0465,"TensorFlow, Python, JavaScript, Kubernetes, NLP, Deep Learning, PyTorch",AWS Certified,AI Engineer
JOB0466,AI Engineer,Vertex AI,Pune,4,B.Tech/B.E.,Contract,10.5,12.9,"Python, Machine Learning, Deep Learning, TensorFlow, PyTorch, NLP, JavaScript, Databricks","Analytical Thinking, Teamwork, Problem Solving","Python, JavaScript","Jenkins, Docker, Databricks",E-Commerce,Hybrid,2026-05-07,CAND0466,"Machine Learning, JavaScript, Deep Learning, TensorFlow",Microsoft Power BI,AI Engineer
JOB0467,DevOps Engineer,Vertex AI,Delhi,0,Bachelor's Degree,Contract,6.8,8.9,"Linux, Docker, Kubernetes, AWS, Git, CI/CD, Java, Jenkins","Critical Thinking, Leadership, Problem Solving",Java,"Git, Jira, Power BI",EdTech,Hybrid,2026-08-06,CAND0467,"Linux, Git, Kubernetes, CI/CD, Java, Docker",Microsoft Power BI,Data Engineer
JOB0468,Software Developer,AlphaByte Labs,Ahmedabad,6,Bachelor's Degree,Internship,7.8,12.2,"Java, Python, SQL, Git, REST API, OOP, PyTorch, Docker","Communication, Leadership, Problem Solving","Java, Python, SQL","Spark, Azure, AWS",Retail,Hybrid,2026-06-20,CAND0468,"OOP, Python, REST API, Docker, Java, SQL, Git",IBM Data Science,Software Developer
JOB0469,Software Developer,TechNova Solutions,Bengaluru,8,BCA/MCA,Contract,9.0,11.1,"Java, Python, SQL, Git, REST API, OOP, React, PyTorch","Communication, Leadership, Analytical Thinking","Java, Python, SQL","Excel, Jenkins, Azure",IT Services,Hybrid,2026-09-06,CAND0469,"Java, PyTorch, React, REST API",IBM Data Science,Data Scientist
JOB0470,Data Scientist,Quantix Systems,Kolkata,1,B.Tech/B.E.,Full-time,8.4,10.7,"Python, SQL, Machine Learning, Pandas, NumPy, Statistics, Excel, C++","Adaptability, Leadership, Collaboration","Python, SQL, C++","React, Jira, TensorFlow",Banking,Hybrid,2026-01-08,CAND0470,"SQL, Python, NumPy",Azure Fundamentals,Data Scientist
JOB0471,Data Analyst,NextGen Digital,Ahmedabad,3,Any Graduate,Full-time,5.4,9.8,"Python, SQL, Excel, Power BI, Tableau, Statistics, Jenkins, Docker","Adaptability, Communication, Leadership","Python, SQL","Jenkins, Docker, PyTorch",Retail,Remote,2026-09-05,CAND0471,"Docker, Power BI, Excel, Jenkins, Python, Tableau, SQL",None,Cloud Engineer
JOB0472,AI Engineer,BlueOrbit Technologies,Kolkata,3,B.Tech/B.E.,Full-time,9.6,12.2,"Python, Machine Learning, Deep Learning, TensorFlow, PyTorch, NLP, React, Power BI","Problem Solving, Adaptability, Time Management",Python,"Jira, Kubernetes, Spark",Telecom,Onsite,2026-04-17,CAND0472,"Machine Learning, NLP, Deep Learning, React, Power BI, PyTorch, Python",None,AI Engineer
JOB0473,AI Engineer,AlphaByte Labs,Hyderabad,2,BCA/MCA,Contract,9.3,11.3,"Python, Machine Learning, Deep Learning, TensorFlow, PyTorch, NLP, Git, SQL","Critical Thinking, Teamwork, Communication","Python, SQL","Docker, Jenkins, Tableau",Consulting,Onsite,2026-09-13,CAND0473,"Git, SQL, Python, Deep Learning, Machine Learning",None,Cloud Engineer
JOB0474,ML Engineer,TechNova Solutions,Delhi,1,Bachelor's Degree,Contract,9.1,10.9,"Python, Machine Learning, TensorFlow, PyTorch, Docker, SQL, Azure, AWS","Time Management, Collaboration, Critical Thinking","Python, SQL","PyTorch, React, Databricks",Telecom,Remote,2026-07-24,CAND0474,"AWS, Machine Learning, SQL, Docker, PyTorch, Python",Google Data Analytics,Cloud Engineer
JOB0475,ML Engineer,TechNova Solutions,Chennai,5,Master's Degree,Full-time,10.8,15.2,"Python, Machine Learning, TensorFlow, PyTorch, Docker, SQL, Excel, Jenkins","Problem Solving, Critical Thinking, Communication","Python, SQL","Power BI, TensorFlow, Jenkins",Healthcare,Onsite,2026-08-31,CAND0475,"Docker, PyTorch, Excel, Machine Learning, TensorFlow",IBM Data Science,ML Engineer
JOB0476,Data Scientist,InnoSoft Technologies,Delhi,2,BCA/MCA,Contract,7.9,10.8,"Python, SQL, Machine Learning, Pandas, NumPy, Statistics, R, Databricks","Time Management, Analytical Thinking, Collaboration","Python, SQL, R","Excel, Docker, TensorFlow",Retail,Remote,2026-01-08,CAND0476,"SQL, Machine Learning, Statistics, NumPy",IBM Data Science,Software Developer
JOB0477,Software Developer,CloudPeak Systems,Mumbai,1,B.Tech/B.E.,Full-time,5.7,7.7,"Java, Python, SQL, Git, REST API, OOP, AWS, TensorFlow","Teamwork, Problem Solving, Collaboration","Java, Python, SQL","AWS, Kubernetes, Power BI",Banking,Onsite,2026-04-18,CAND0477,"Python, TensorFlow, REST API, OOP, Git, AWS, SQL",None,DevOps Engineer
JOB0478,ML Engineer,AlphaByte Labs,Delhi,5,Any Graduate,Contract,10.1,13.1,"Python, Machine Learning, TensorFlow, PyTorch, Docker, SQL, R, React","Collaboration, Teamwork, Time Management","Python, SQL, R","Jira, Azure, AWS",EdTech,Remote,2026-08-31,CAND0478,"PyTorch, Docker, React",Google Data Analytics,Data Engineer
JOB0479,Data Engineer,CodeCraft India,Ahmedabad,5,B.Tech/B.E.,Contract,9.0,10.9,"Python, SQL, Spark, AWS, Docker, ETL, R, Git","Analytical Thinking, Problem Solving, Collaboration","Python, SQL, R","Power BI, Azure, Kubernetes",Banking,Remote,2026-04-20,CAND0479,"ETL, SQL, Python, Spark, AWS, Docker",Google Data Analytics,Business Analyst
JOB0480,Data Analyst,TechNova Solutions,Delhi,1,BCA/MCA,Internship,4.9,7.2,"Python, SQL, Excel, Power BI, Tableau, Statistics, Jenkins, Kubernetes","Communication, Collaboration, Adaptability","Python, SQL","Jenkins, Kubernetes, React",Manufacturing,Hybrid,2026-07-23,CAND0480,"Tableau, Python, Statistics",Google Data Analytics,Web Developer
JOB0481,AI Engineer,BlueOrbit Technologies,Mumbai,0,BCA/MCA,Full-time,7.9,12.1,"Python, Machine Learning, Deep Learning, TensorFlow, PyTorch, NLP, C++, Azure","Collaboration, Time Management, Adaptability","Python, C++","Azure, Git, React",IT Services,Hybrid,2026-01-29,CAND0481,"Deep Learning, C++, Machine Learning, Python",IBM Data Science,AI Engineer
JOB0482,Business Analyst,CloudPeak Systems,Gurugram,4,Bachelor's Degree,Contract,7.5,10.2,"Excel, SQL, Power BI, Tableau, Communication, Requirements Analysis, Kubernetes, Databricks","Leadership, Adaptability, Teamwork",SQL,"Git, Jenkins, Power BI",EdTech,Hybrid,2026-02-12,CAND0482,"SQL, Databricks, Communication",Azure Fundamentals,ML Engineer
JOB0483,Business Analyst,TechNova Solutions,Hyderabad,3,BCA/MCA,Contract,6.9,8.7,"Excel, SQL, Power BI, Tableau, Communication, Requirements Analysis, PyTorch, Jira","Teamwork, Leadership, Problem Solving",SQL,"Jira, Git, Databricks",Healthcare,Remote,2026-03-28,CAND0483,"SQL, Excel, PyTorch, Jira, Requirements Analysis, Tableau",IBM Data Science,Business Analyst
JOB0484,ML Engineer,NextGen Digital,Pune,3,Master's Degree,Contract,9.2,11.5,"Python, Machine Learning, TensorFlow, PyTorch, Docker, SQL, Excel, Power BI","Analytical Thinking, Collaboration, Adaptability","Python, SQL","Git, Spark, Kubernetes",E-Commerce,Onsite,2026-08-14,CAND0484,"SQL, PyTorch, Machine Learning, Power BI, TensorFlow, Python, Excel",Azure Fundamentals,Web Developer
JOB0485,Data Engineer,InnoSoft Technologies,Gurugram,4,BCA/MCA,Full-time,9.6,12.4,"Python, SQL, Spark, AWS, Docker, ETL, PyTorch, Jenkins","Teamwork, Problem Solving, Leadership","Python, SQL","AWS, Kubernetes, React",Banking,Hybrid,2026-05-13,CAND0485,"AWS, Spark, ETL, Docker, PyTorch",Azure Fundamentals,Data Engineer
JOB0486,Data Engineer,CloudPeak Systems,Chennai,5,BCA/MCA,Full-time,9.5,13.6,"Python, SQL, Spark, AWS, Docker, ETL, Tableau, Kubernetes","Critical Thinking, Problem Solving, Adaptability","Python, SQL","Power BI, Kubernetes, Excel",Telecom,Hybrid,2026-02-21,CAND0486,"Spark, AWS, Tableau",Azure Fundamentals,Business Analyst
JOB0487,DevOps Engineer,Vertex AI,Delhi,3,Any Graduate,Contract,8.1,11.8,"Linux, Docker, Kubernetes, AWS, Git, CI/CD, Java, SQL","Communication, Problem Solving, Time Management","Java, SQL","AWS, TensorFlow, React",Retail,Onsite,2026-08-04,CAND0487,"CI/CD, AWS, SQL, Java, Kubernetes, Linux, Git",Azure Fundamentals,DevOps Engineer
JOB0488,ML Engineer,CloudPeak Systems,Hyderabad,2,B.Tech/B.E.,Contract,9.6,14.0,"Python, Machine Learning, TensorFlow, PyTorch, Docker, SQL, Kubernetes, Jira","Time Management, Teamwork, Critical Thinking","Python, SQL","Azure, Jira, Databricks",Consulting,Onsite,2026-01-01,CAND0488,"TensorFlow, Kubernetes, Jira, PyTorch, Docker",IBM Data Science,ML Engineer
JOB0489,Software Developer,AlphaByte Labs,Bengaluru,0,Master's Degree,Contract,5.1,6.9,"Java, Python, SQL, Git, REST API, OOP, TensorFlow, Excel","Time Management, Adaptability, Collaboration","Java, Python, SQL","Docker, Spark, Tableau",Banking,Hybrid,2026-03-07,CAND0489,"TensorFlow, OOP, Python, Git, REST API, Excel, Java",IBM Data Science,Data Scientist
JOB0490,DevOps Engineer,BlueOrbit Technologies,Hyderabad,7,Bachelor's Degree,Full-time,9.8,12.0,"Linux, Docker, Kubernetes, AWS, Git, CI/CD, Power BI, Jenkins","Time Management, Adaptability, Communication",Java,"Docker, Git, AWS",Consulting,Onsite,2026-03-12,CAND0490,"CI/CD, Git, Linux, Power BI, AWS",AWS Certified,DevOps Engineer
JOB0491,Web Developer,DataSphere Analytics,Noida,0,Bachelor's Degree,Full-time,5.2,8.0,"HTML, CSS, JavaScript, React, Git, REST API, Databricks, Java","Analytical Thinking, Problem Solving, Time Management","JavaScript, Java","Spark, Docker, Git",Manufacturing,Onsite,2026-06-27,CAND0491,"Databricks, REST API, Git, HTML",Microsoft Power BI,Web Developer
JOB0492,Data Engineer,DataSphere Analytics,Bengaluru,0,Master's Degree,Internship,7.0,10.7,"Python, SQL, Spark, AWS, Docker, ETL, JavaScript, Java","Adaptability, Teamwork, Critical Thinking","Python, SQL, JavaScript, Java","Power BI, PyTorch, Jenkins",Telecom,Hybrid,2026-07-06,CAND0492,"Java, Docker, Spark",Google Data Analytics,AI Engineer
JOB0493,Cloud Engineer,TechNova Solutions,Ahmedabad,0,BCA/MCA,Full-time,6.8,8.7,"AWS, Azure, Docker, Kubernetes, Linux, Python, R, Git","Time Management, Analytical Thinking, Leadership","Python, R","Power BI, Kubernetes, PyTorch",EdTech,Remote,2026-06-01,CAND0493,"Git, Docker, AWS, Linux, R, Azure",None,Data Engineer
JOB0494,DevOps Engineer,NextGen Digital,Chennai,5,Master's Degree,Internship,9.4,12.1,"Linux, Docker, Kubernetes, AWS, Git, CI/CD, TensorFlow, Python","Leadership, Critical Thinking, Communication",Python,"Tableau, PyTorch, Jira",IT Services,Onsite,2026-08-09,CAND0494,"Docker, Git, Linux, Python",Azure Fundamentals,ML Engineer
JOB0495,Data Scientist,InnoSoft Technologies,Kolkata,10,BCA/MCA,Contract,11.5,15.8,"Python, SQL, Machine Learning, Pandas, NumPy, Statistics, Excel, JavaScript","Collaboration, Leadership, Analytical Thinking","Python, SQL, JavaScript","Excel, Power BI, PyTorch",Telecom,Hybrid,2026-03-01,CAND0495,"Excel, Pandas, Python, SQL, Machine Learning",Google Data Analytics,Data Scientist
JOB0496,Data Engineer,Vertex AI,Hyderabad,5,Bachelor's Degree,Contract,8.9,11.9,"Python, SQL, Spark, AWS, Docker, ETL, Jenkins, Databricks","Problem Solving, Time Management, Collaboration","Python, SQL","Kubernetes, React, Excel",Banking,Onsite,2026-01-03,CAND0496,"Jenkins, SQL, ETL",Google Data Analytics,Web Developer
JOB0497,Software Developer,AlphaByte Labs,Chennai,2,BCA/MCA,Contract,6.7,10.4,"Java, Python, SQL, Git, REST API, OOP, Power BI, Jenkins","Problem Solving, Critical Thinking, Adaptability","Java, Python, SQL","Jenkins, Kubernetes, Azure",Retail,Remote,2026-06-25,CAND0497,"Jenkins, REST API, Git, Power BI, SQL, OOP, Python",Google Data Analytics,Software Developer
JOB0498,Data Engineer,BlueOrbit Technologies,Mumbai,0,B.Tech/B.E.,Internship,7.6,12.0,"Python, SQL, Spark, AWS, Docker, ETL, Jenkins, React","Problem Solving, Analytical Thinking, Time Management","Python, SQL","Docker, Databricks, Excel",IT Services,Hybrid,2026-08-20,CAND0498,"ETL, Python, SQL, Docker, Spark, React",Azure Fundamentals,Web Developer
JOB0499,AI Engineer,CloudPeak Systems,Bengaluru,8,Master's Degree,Internship,11.7,15.0,"Python, Machine Learning, Deep Learning, TensorFlow, PyTorch, NLP, React, Databricks","Adaptability, Analytical Thinking, Collaboration",Python,"Azure, Docker, React",EdTech,Hybrid,2026-05-29,CAND0499,"Machine Learning, TensorFlow, Databricks",AWS Certified,AI Engineer
JOB0500,Data Scientist,BlueOrbit Technologies,Bengaluru,4,Bachelor's Degree,Contract,9.2,13.3,"Python, SQL, Machine Learning, Pandas, NumPy, Statistics, Git, JavaScript","Adaptability, Collaboration, Leadership","Python, SQL, JavaScript","Azure, Git, Power BI",Telecom,Onsite,2026-06-21,CAND0500,"JavaScript, Machine Learning, Pandas, SQL, NumPy, Statistics",Google Data Analytics,Data Scientist
